emd_code,sgg_code,sido_code,emd_name,sgg_name,sido_name,use_yn
4423040000,44230,44,가야곡면,논산시,충청남도,1
4423041000,44230,44,은진면,논산시,충청남도,1
4423042000,44230,44,채운면,논산시,충청남도,1
4425010100,44250,44,금암동,계룡시,충청남도,1
4425031000,44250,44,두마면,계룡시,충청남도,1
4425031500,44250,44,엄사면,계룡시,충청남도,1
4425033000,44250,44,신도안면,계룡시,충청남도,1
4427010100,44270,44,읍내동,당진시,충청남도,1
4427010200,44270,44,채운동,당진시,충청남도,1
4427010300,44270,44,우두동,당진시,충청남도,1
4427010400,44270,44,원당동,당진시,충청남도,1
4427010500,44270,44,시곡동,당진시,충청남도,1
4427010600,44270,44,수청동,당진시,충청남도,1
4427010700,44270,44,대덕동,당진시,충청남도,1
4427010800,44270,44,행정동,당진시,충청남도,1
4427010900,44270,44,용연동,당진시,충청남도,1
4427011000,44270,44,사기소동,당진시,충청남도,1
4427011100,44270,44,구룡동,당진시,충청남도,1
4427025000,44270,44,합덕읍,당진시,충청남도,1
4427025300,44270,44,송악읍,당진시,충청남도,1
4427031000,44270,44,고대면,당진시,충청남도,1
4427032000,44270,44,석문면,당진시,충청남도,1
4427033000,44270,44,대호지면,당진시,충청남도,1
4427034000,44270,44,정미면,당진시,충청남도,1
4427035000,44270,44,면천면,당진시,충청남도,1
4427036000,44270,44,순성면,당진시,충청남도,1
4427037000,44270,44,우강면,당진시,충청남도,1
4427038000,44270,44,신평면,당진시,충청남도,1
4427039000,44270,44,송산면,당진시,충청남도,1
4471025000,44710,44,금산읍,금산군,충청남도,1
4471031000,44710,44,금성면,금산군,충청남도,1
4471032000,44710,44,제원면,금산군,충청남도,1
4471033000,44710,44,부리면,금산군,충청남도,1
4471034000,44710,44,군북면,금산군,충청남도,1
4471035000,44710,44,남일면,금산군,충청남도,1
4471036000,44710,44,남이면,금산군,충청남도,1
4471037000,44710,44,진산면,금산군,충청남도,1
4471038000,44710,44,복수면,금산군,충청남도,1
4471039000,44710,44,추부면,금산군,충청남도,1
4476025000,44760,44,부여읍,부여군,충청남도,1
4476031000,44760,44,규암면,부여군,충청남도,1
4476032000,44760,44,은산면,부여군,충청남도,1
4476033000,44760,44,외산면,부여군,충청남도,1
4476034000,44760,44,내산면,부여군,충청남도,1
4476035000,44760,44,구룡면,부여군,충청남도,1
4476036000,44760,44,홍산면,부여군,충청남도,1
4476037000,44760,44,옥산면,부여군,충청남도,1
4476038000,44760,44,남면,부여군,충청남도,1
4476039000,44760,44,충화면,부여군,충청남도,1
4476040000,44760,44,양화면,부여군,충청남도,1
4476041000,44760,44,임천면,부여군,충청남도,1
4476042000,44760,44,장암면,부여군,충청남도,1
4476043000,44760,44,세도면,부여군,충청남도,1
4476044000,44760,44,석성면,부여군,충청남도,1
4476045000,44760,44,초촌면,부여군,충청남도,1
4477025000,44770,44,장항읍,서천군,충청남도,1
4477025300,44770,44,서천읍,서천군,충청남도,1
4477031000,44770,44,마서면,서천군,충청남도,1
4477032000,44770,44,화양면,서천군,충청남도,1
4477033000,44770,44,기산면,서천군,충청남도,1
4477034000,44770,44,한산면,서천군,충청남도,1
4477035000,44770,44,마산면,서천군,충청남도,1
4477036000,44770,44,시초면,서천군,충청남도,1
4477037000,44770,44,문산면,서천군,충청남도,1
4477038000,44770,44,판교면,서천군,충청남도,1
4477039000,44770,44,종천면,서천군,충청남도,1
4477040000,44770,44,비인면,서천군,충청남도,1
4477041000,44770,44,서면,서천군,충청남도,1
4479025000,44790,44,청양읍,청양군,충청남도,1
4479031000,44790,44,운곡면,청양군,충청남도,1
4479032000,44790,44,대치면,청양군,충청남도,1
4479033000,44790,44,정산면,청양군,충청남도,1
4479034000,44790,44,목면,청양군,충청남도,1
4479035000,44790,44,청남면,청양군,충청남도,1
4479036000,44790,44,장평면,청양군,충청남도,1
4479037000,44790,44,남양면,청양군,충청남도,1
4479038000,44790,44,화성면,청양군,충청남도,1
4479039000,44790,44,비봉면,청양군,충청남도,1
4480025000,44800,44,홍성읍,홍성군,충청남도,1
4480025300,44800,44,광천읍,홍성군,충청남도,1
4480025600,44800,44,홍북읍,홍성군,충청남도,1
4480032000,44800,44,금마면,홍성군,충청남도,1
4480033000,44800,44,홍동면,홍성군,충청남도,1
4480034000,44800,44,장곡면,홍성군,충청남도,1
4480035000,44800,44,은하면,홍성군,충청남도,1
4480036000,44800,44,결성면,홍성군,충청남도,1
4480037000,44800,44,서부면,홍성군,충청남도,1
4480038000,44800,44,갈산면,홍성군,충청남도,1
4480039000,44800,44,구항면,홍성군,충청남도,1
4481025000,44810,44,예산읍,예산군,충청남도,1
4481025300,44810,44,삽교읍,예산군,충청남도,1
4481031000,44810,44,대술면,예산군,충청남도,1
4481032000,44810,44,신양면,예산군,충청남도,1
4481033000,44810,44,광시면,예산군,충청남도,1
4481034000,44810,44,대흥면,예산군,충청남도,1
4481035000,44810,44,응봉면,예산군,충청남도,1
4481036000,44810,44,덕산면,예산군,충청남도,1
4481037000,44810,44,봉산면,예산군,충청남도,1
4481038000,44810,44,고덕면,예산군,충청남도,1
4481039000,44810,44,신암면,예산군,충청남도,1
4481040000,44810,44,오가면,예산군,충청남도,1
4482525000,44825,44,태안읍,태안군,충청남도,1
4482525300,44825,44,안면읍,태안군,충청남도,1
4482531000,44825,44,고남면,태안군,충청남도,1
4482532000,44825,44,남면,태안군,충청남도,1
4482533000,44825,44,근흥면,태안군,충청남도,1
4482534000,44825,44,소원면,태안군,충청남도,1
4482535000,44825,44,원북면,태안군,충청남도,1
4482536000,44825,44,이원면,태안군,충청남도,1
4611010100,46110,46,용당동,목포시,전라남도,1
4611010200,46110,46,산정동,목포시,전라남도,1
4611010300,46110,46,연산동,목포시,전라남도,1
4611010400,46110,46,대성동,목포시,전라남도,1
4611010500,46110,46,양동,목포시,전라남도,1
4611010600,46110,46,북교동,목포시,전라남도,1
4611010700,46110,46,남교동,목포시,전라남도,1
4611010800,46110,46,호남동,목포시,전라남도,1
4611010900,46110,46,대안동,목포시,전라남도,1
4611011000,46110,46,창평동,목포시,전라남도,1
4611011100,46110,46,명륜동,목포시,전라남도,1
4611011200,46110,46,죽동,목포시,전라남도,1
4611011300,46110,46,무안동,목포시,전라남도,1
4611011400,46110,46,측후동,목포시,전라남도,1
4611011500,46110,46,상락동1가,목포시,전라남도,1
4611011600,46110,46,상락동2가,목포시,전라남도,1
4611011700,46110,46,복만동,목포시,전라남도,1
4611011800,46110,46,동명동,목포시,전라남도,1
4611011900,46110,46,광동1가,목포시,전라남도,1
4611012000,46110,46,광동2가,목포시,전라남도,1
4611012100,46110,46,광동3가,목포시,전라남도,1
4611012200,46110,46,영해동1가,목포시,전라남도,1
4611012300,46110,46,영해동2가,목포시,전라남도,1
4611012400,46110,46,행복동1가,목포시,전라남도,1
4611012500,46110,46,행복동2가,목포시,전라남도,1
4611012600,46110,46,축복동1가,목포시,전라남도,1
4611012700,46110,46,축복동2가,목포시,전라남도,1
4611012800,46110,46,축복동3가,목포시,전라남도,1
4611012900,46110,46,보광동1가,목포시,전라남도,1
4611013000,46110,46,보광동2가,목포시,전라남도,1
4611013100,46110,46,보광동3가,목포시,전라남도,1
4611013200,46110,46,유달동,목포시,전라남도,1
4611013300,46110,46,대의동1가,목포시,전라남도,1
4611013400,46110,46,대의동2가,목포시,전라남도,1
4611013500,46110,46,대의동3가,목포시,전라남도,1
4611013600,46110,46,중앙동1가,목포시,전라남도,1
4611013700,46110,46,중앙동2가,목포시,전라남도,1
4611013800,46110,46,중앙동3가,목포시,전라남도,1
4611013900,46110,46,만호동,목포시,전라남도,1
4611014000,46110,46,수강동1가,목포시,전라남도,1
4611014100,46110,46,수강동2가,목포시,전라남도,1
4611014200,46110,46,해안동1가,목포시,전라남도,1
4611014300,46110,46,해안동2가,목포시,전라남도,1
4611014400,46110,46,해안동3가,목포시,전라남도,1
4611014500,46110,46,해안동4가,목포시,전라남도,1
4611014600,46110,46,항동,목포시,전라남도,1
4611014700,46110,46,중동1가,목포시,전라남도,1
4611014800,46110,46,중동2가,목포시,전라남도,1
4611014900,46110,46,유동,목포시,전라남도,1
4611015000,46110,46,금동1가,목포시,전라남도,1
4611015100,46110,46,금동2가,목포시,전라남도,1
4611015200,46110,46,경동1가,목포시,전라남도,1
4611015300,46110,46,경동2가,목포시,전라남도,1
4611015400,46110,46,서산동,목포시,전라남도,1
4611015500,46110,46,금화동,목포시,전라남도,1
4611015600,46110,46,온금동,목포시,전라남도,1
4611015700,46110,46,죽교동,목포시,전라남도,1
4611015800,46110,46,상동,목포시,전라남도,1
4611015900,46110,46,용해동,목포시,전라남도,1
4611016000,46110,46,석현동,목포시,전라남도,1
4611016100,46110,46,달동,목포시,전라남도,1
4611016200,46110,46,율도동,목포시,전라남도,1
4611016300,46110,46,대양동,목포시,전라남도,1
4611016400,46110,46,옥암동,목포시,전라남도,1
4613010100,46130,46,종화동,여수시,전라남도,1
4613010200,46130,46,수정동,여수시,전라남도,1
4613010300,46130,46,공화동,여수시,전라남도,1
4613010400,46130,46,관문동,여수시,전라남도,1
4613010500,46130,46,고소동,여수시,전라남도,1
4613010600,46130,46,동산동,여수시,전라남도,1
4613010700,46130,46,중앙동,여수시,전라남도,1
4613010800,46130,46,교동,여수시,전라남도,1
4613010900,46130,46,군자동,여수시,전라남도,1
4613011000,46130,46,충무동,여수시,전라남도,1
4613011100,46130,46,연등동,여수시,전라남도,1
4613011200,46130,46,광무동,여수시,전라남도,1
4613011300,46130,46,서교동,여수시,전라남도,1
4613011400,46130,46,봉강동,여수시,전라남도,1
4613011500,46130,46,봉산동,여수시,전라남도,1
4613011600,46130,46,남산동,여수시,전라남도,1
4613011700,46130,46,국동,여수시,전라남도,1
4613011800,46130,46,신월동,여수시,전라남도,1
4613011900,46130,46,여서동,여수시,전라남도,1
4613012000,46130,46,문수동,여수시,전라남도,1
4613012100,46130,46,오림동,여수시,전라남도,1
4613012200,46130,46,미평동,여수시,전라남도,1
4613012300,46130,46,둔덕동,여수시,전라남도,1
4613012400,46130,46,오천동,여수시,전라남도,1
4613012500,46130,46,만흥동,여수시,전라남도,1
4613012600,46130,46,덕충동,여수시,전라남도,1
4613012700,46130,46,경호동,여수시,전라남도,1
4613012800,46130,46,학동,여수시,전라남도,1
4613012900,46130,46,학용동,여수시,전라남도,1
4613013000,46130,46,안산동,여수시,전라남도,1
4613013100,46130,46,소호동,여수시,전라남도,1
4613013200,46130,46,시전동,여수시,전라남도,1
4613013300,46130,46,신기동,여수시,전라남도,1
4613013400,46130,46,웅천동,여수시,전라남도,1
4613013500,46130,46,선원동,여수시,전라남도,1
4613013600,46130,46,여천동,여수시,전라남도,1
4613013700,46130,46,화장동,여수시,전라남도,1
4613013800,46130,46,주삼동,여수시,전라남도,1
4613013900,46130,46,봉계동,여수시,전라남도,1
4613014000,46130,46,해산동,여수시,전라남도,1
4613014100,46130,46,화치동,여수시,전라남도,1
4613014200,46130,46,월하동,여수시,전라남도,1
4613014300,46130,46,평여동,여수시,전라남도,1
4613014400,46130,46,중흥동,여수시,전라남도,1
4613014500,46130,46,적량동,여수시,전라남도,1
4613014600,46130,46,월내동,여수시,전라남도,1
4613014700,46130,46,묘도동,여수시,전라남도,1
4613014800,46130,46,낙포동,여수시,전라남도,1
4613014900,46130,46,신덕동,여수시,전라남도,1
4613015000,46130,46,상암동,여수시,전라남도,1
4613015100,46130,46,호명동,여수시,전라남도,1
4613025000,46130,46,돌산읍,여수시,전라남도,1
4613031000,46130,46,소라면,여수시,전라남도,1
4613032000,46130,46,율촌면,여수시,전라남도,1
4613033000,46130,46,화양면,여수시,전라남도,1
4613034000,46130,46,남면,여수시,전라남도,1
4613035000,46130,46,화정면,여수시,전라남도,1
4613036000,46130,46,삼산면,여수시,전라남도,1
4615010100,46150,46,삼거동,순천시,전라남도,1
4615010200,46150,46,와룡동,순천시,전라남도,1
4615010300,46150,46,영동,순천시,전라남도,1
4615010400,46150,46,옥천동,순천시,전라남도,1
4615010500,46150,46,행동,순천시,전라남도,1
4615010600,46150,46,금곡동,순천시,전라남도,1
4615010700,46150,46,매곡동,순천시,전라남도,1
4615010800,46150,46,석현동,순천시,전라남도,1
4615010900,46150,46,가곡동,순천시,전라남도,1
4615011000,46150,46,용당동,순천시,전라남도,1
4615011100,46150,46,조곡동,순천시,전라남도,1
4615011200,46150,46,생목동,순천시,전라남도,1
4615011300,46150,46,덕암동,순천시,전라남도,1
4615011400,46150,46,연향동,순천시,전라남도,1
4615011500,46150,46,풍덕동,순천시,전라남도,1
4615011600,46150,46,남정동,순천시,전라남도,1
4615011700,46150,46,인제동,순천시,전라남도,1
4615011800,46150,46,저전동,순천시,전라남도,1
4615011900,46150,46,장천동,순천시,전라남도,1
4615012000,46150,46,남내동,순천시,전라남도,1
4615012100,46150,46,중앙동,순천시,전라남도,1
4615012200,46150,46,동외동,순천시,전라남도,1
4615012300,46150,46,교량동,순천시,전라남도,1
4615012400,46150,46,대룡동,순천시,전라남도,1
4615012500,46150,46,홍내동,순천시,전라남도,1
4615012600,46150,46,오천동,순천시,전라남도,1
4615012700,46150,46,덕월동,순천시,전라남도,1
4615012800,46150,46,야흥동,순천시,전라남도,1
4615012900,46150,46,인월동,순천시,전라남도,1
4615013000,46150,46,안풍동,순천시,전라남도,1
4615013100,46150,46,대대동,순천시,전라남도,1
4615013200,46150,46,왕지동,순천시,전라남도,1
4615013300,46150,46,조례동,순천시,전라남도,1
4615025000,46150,46,승주읍,순천시,전라남도,1
4615031000,46150,46,해룡면,순천시,전라남도,1
4615032000,46150,46,서면,순천시,전라남도,1
4615033000,46150,46,황전면,순천시,전라남도,1
4615034000,46150,46,월등면,순천시,전라남도,1
4615035000,46150,46,주암면,순천시,전라남도,1
4615036000,46150,46,송광면,순천시,전라남도,1
4615037000,46150,46,외서면,순천시,전라남도,1
4615038000,46150,46,낙안면,순천시,전라남도,1
4615039000,46150,46,별량면,순천시,전라남도,1
4615040000,46150,46,상사면,순천시,전라남도,1
4617010100,46170,46,토계동,나주시,전라남도,1
4617010200,46170,46,송월동,나주시,전라남도,1
4617010300,46170,46,안창동,나주시,전라남도,1
4617010400,46170,46,삼영동,나주시,전라남도,1
4617010500,46170,46,교동,나주시,전라남도,1
4617010600,46170,46,서내동,나주시,전라남도,1
4617010700,46170,46,산정동,나주시,전라남도,1
4617010800,46170,46,경현동,나주시,전라남도,1
4617010900,46170,46,보산동,나주시,전라남도,1
4617011000,46170,46,금계동,나주시,전라남도,1
4617011100,46170,46,금성동,나주시,전라남도,1
4617011200,46170,46,남내동,나주시,전라남도,1
4617011300,46170,46,과원동,나주시,전라남도,1
4617011400,46170,46,성북동,나주시,전라남도,1
4617011500,46170,46,중앙동,나주시,전라남도,1
4617011600,46170,46,대호동,나주시,전라남도,1
4617011700,46170,46,송촌동,나주시,전라남도,1
4617011800,46170,46,석현동,나주시,전라남도,1
4617011900,46170,46,청동,나주시,전라남도,1
4617012000,46170,46,남외동,나주시,전라남도,1
4617012100,46170,46,죽림동,나주시,전라남도,1
4617012200,46170,46,삼도동,나주시,전라남도,1
4617012300,46170,46,영산동,나주시,전라남도,1
4617012400,46170,46,용산동,나주시,전라남도,1
4617012500,46170,46,관정동,나주시,전라남도,1
4617012600,46170,46,평산동,나주시,전라남도,1
4617012700,46170,46,부덕동,나주시,전라남도,1
4617012800,46170,46,이창동,나주시,전라남도,1
4617012900,46170,46,대기동,나주시,전라남도,1
4617013000,46170,46,운곡동,나주시,전라남도,1
4617013100,46170,46,동수동,나주시,전라남도,1
4617013200,46170,46,오량동,나주시,전라남도,1
4617013300,46170,46,진포동,나주시,전라남도,1
4617013400,46170,46,빛가람동,나주시,전라남도,1
4617025000,46170,46,남평읍,나주시,전라남도,1
4617031000,46170,46,세지면,나주시,전라남도,1
4617032000,46170,46,왕곡면,나주시,전라남도,1
4617033000,46170,46,반남면,나주시,전라남도,1
4617034000,46170,46,공산면,나주시,전라남도,1
4617035000,46170,46,동강면,나주시,전라남도,1
4617036000,46170,46,다시면,나주시,전라남도,1
4617037000,46170,46,문평면,나주시,전라남도,1
4617038000,46170,46,노안면,나주시,전라남도,1
4617039000,46170,46,금천면,나주시,전라남도,1
4617040000,46170,46,산포면,나주시,전라남도,1
4617042000,46170,46,다도면,나주시,전라남도,1
4617043000,46170,46,봉황면,나주시,전라남도,1
4623010100,46230,46,황금동,광양시,전라남도,1
4623010200,46230,46,황길동,광양시,전라남도,1
4623010300,46230,46,도이동,광양시,전라남도,1
4623010400,46230,46,성황동,광양시,전라남도,1
4623010500,46230,46,중군동,광양시,전라남도,1
4623010600,46230,46,중동,광양시,전라남도,1
4623010700,46230,46,마동,광양시,전라남도,1
4623010800,46230,46,광영동,광양시,전라남도,1
4623010900,46230,46,태인동,광양시,전라남도,1
4623011000,46230,46,금호동,광양시,전라남도,1
4623025000,46230,46,광양읍,광양시,전라남도,1
4623031000,46230,46,봉강면,광양시,전라남도,1
4623032000,46230,46,옥룡면,광양시,전라남도,1
4623033000,46230,46,옥곡면,광양시,전라남도,1
4623034000,46230,46,진상면,광양시,전라남도,1
4623035000,46230,46,진월면,광양시,전라남도,1
4623036000,46230,46,다압면,광양시,전라남도,1
4671025000,46710,46,담양읍,담양군,전라남도,1
4671031000,46710,46,봉산면,담양군,전라남도,1
4671032000,46710,46,고서면,담양군,전라남도,1
4671033500,46710,46,가사문학면,담양군,전라남도,1
4671034000,46710,46,창평면,담양군,전라남도,1
4671035000,46710,46,대덕면,담양군,전라남도,1
4671036000,46710,46,무정면,담양군,전라남도,1
4671037000,46710,46,금성면,담양군,전라남도,1
4671038000,46710,46,용면,담양군,전라남도,1
4671039000,46710,46,월산면,담양군,전라남도,1
4671040000,46710,46,수북면,담양군,전라남도,1
4671041000,46710,46,대전면,담양군,전라남도,1
4672025000,46720,46,곡성읍,곡성군,전라남도,1
4672031000,46720,46,오곡면,곡성군,전라남도,1
4672032000,46720,46,삼기면,곡성군,전라남도,1
4672033000,46720,46,석곡면,곡성군,전라남도,1
4672034000,46720,46,목사동면,곡성군,전라남도,1
4672035000,46720,46,죽곡면,곡성군,전라남도,1
4672036000,46720,46,고달면,곡성군,전라남도,1
4672037000,46720,46,옥과면,곡성군,전라남도,1
4672038000,46720,46,입면,곡성군,전라남도,1
4672039000,46720,46,겸면,곡성군,전라남도,1
4672040000,46720,46,오산면,곡성군,전라남도,1
4673025000,46730,46,구례읍,구례군,전라남도,1
4673031000,46730,46,문척면,구례군,전라남도,1
4673032000,46730,46,간전면,구례군,전라남도,1
4673033000,46730,46,토지면,구례군,전라남도,1
4673034000,46730,46,마산면,구례군,전라남도,1
4673035000,46730,46,광의면,구례군,전라남도,1
4673036000,46730,46,용방면,구례군,전라남도,1
4673037000,46730,46,산동면,구례군,전라남도,1
4677025000,46770,46,고흥읍,고흥군,전라남도,1
4677025300,46770,46,도양읍,고흥군,전라남도,1
4677031000,46770,46,풍양면,고흥군,전라남도,1
4677032000,46770,46,도덕면,고흥군,전라남도,1
4677033000,46770,46,금산면,고흥군,전라남도,1
4677034000,46770,46,도화면,고흥군,전라남도,1
4677035000,46770,46,포두면,고흥군,전라남도,1
4677036000,46770,46,봉래면,고흥군,전라남도,1
4677037000,46770,46,점암면,고흥군,전라남도,1
4677038000,46770,46,과역면,고흥군,전라남도,1
4677039000,46770,46,남양면,고흥군,전라남도,1
4677040000,46770,46,동강면,고흥군,전라남도,1
4677041000,46770,46,대서면,고흥군,전라남도,1
4677042000,46770,46,두원면,고흥군,전라남도,1
4677044000,46770,46,영남면,고흥군,전라남도,1
4677045000,46770,46,동일면,고흥군,전라남도,1
4678025000,46780,46,보성읍,보성군,전라남도,1
4678025300,46780,46,벌교읍,보성군,전라남도,1
4678031000,46780,46,노동면,보성군,전라남도,1
4678032000,46780,46,미력면,보성군,전라남도,1
4678033000,46780,46,겸백면,보성군,전라남도,1
4678034000,46780,46,율어면,보성군,전라남도,1
4678035000,46780,46,복내면,보성군,전라남도,1
4678036000,46780,46,문덕면,보성군,전라남도,1
4678037000,46780,46,조성면,보성군,전라남도,1
4678038000,46780,46,득량면,보성군,전라남도,1
4678039000,46780,46,회천면,보성군,전라남도,1
4678040000,46780,46,웅치면,보성군,전라남도,1
4679025000,46790,46,화순읍,화순군,전라남도,1
4679031000,46790,46,한천면,화순군,전라남도,1
4679032000,46790,46,춘양면,화순군,전라남도,1
4679033000,46790,46,청풍면,화순군,전라남도,1
4679034000,46790,46,이양면,화순군,전라남도,1
4679035000,46790,46,능주면,화순군,전라남도,1
4679036000,46790,46,도곡면,화순군,전라남도,1
4679037000,46790,46,도암면,화순군,전라남도,1
4679038000,46790,46,이서면,화순군,전라남도,1
4679039500,46790,46,백아면,화순군,전라남도,1
4679040000,46790,46,동복면,화순군,전라남도,1
4679041500,46790,46,사평면,화순군,전라남도,1
4679042000,46790,46,동면,화순군,전라남도,1
4680025000,46800,46,장흥읍,장흥군,전라남도,1
4680025300,46800,46,관산읍,장흥군,전라남도,1
4680025600,46800,46,대덕읍,장흥군,전라남도,1
4680031000,46800,46,용산면,장흥군,전라남도,1
4680032000,46800,46,안양면,장흥군,전라남도,1
4680033000,46800,46,장동면,장흥군,전라남도,1
4680034000,46800,46,장평면,장흥군,전라남도,1
4680035000,46800,46,유치면,장흥군,전라남도,1
4680036000,46800,46,부산면,장흥군,전라남도,1
4680037000,46800,46,회진면,장흥군,전라남도,1
4681025000,46810,46,강진읍,강진군,전라남도,1
4681031000,46810,46,군동면,강진군,전라남도,1
4681032000,46810,46,칠량면,강진군,전라남도,1
4681033000,46810,46,대구면,강진군,전라남도,1
4681034000,46810,46,도암면,강진군,전라남도,1
4681035000,46810,46,신전면,강진군,전라남도,1
4681036000,46810,46,성전면,강진군,전라남도,1
4681037000,46810,46,작천면,강진군,전라남도,1
4681038000,46810,46,병영면,강진군,전라남도,1
4681039000,46810,46,옴천면,강진군,전라남도,1
4681040000,46810,46,마량면,강진군,전라남도,1
4682025000,46820,46,해남읍,해남군,전라남도,1
4682031000,46820,46,삼산면,해남군,전라남도,1
4682032000,46820,46,화산면,해남군,전라남도,1
4682033000,46820,46,현산면,해남군,전라남도,1
4682034000,46820,46,송지면,해남군,전라남도,1
4682035000,46820,46,북평면,해남군,전라남도,1
4682036000,46820,46,북일면,해남군,전라남도,1
4682037000,46820,46,옥천면,해남군,전라남도,1
4682038000,46820,46,계곡면,해남군,전라남도,1
4682039000,46820,46,마산면,해남군,전라남도,1
4682040000,46820,46,황산면,해남군,전라남도,1
4682041000,46820,46,산이면,해남군,전라남도,1
4682042000,46820,46,문내면,해남군,전라남도,1
4682043000,46820,46,화원면,해남군,전라남도,1
4683025000,46830,46,영암읍,영암군,전라남도,1
4683025300,46830,46,삼호읍,영암군,전라남도,1
4683031000,46830,46,덕진면,영암군,전라남도,1
4683032000,46830,46,금정면,영암군,전라남도,1
4683033000,46830,46,신북면,영암군,전라남도,1
4683034000,46830,46,시종면,영암군,전라남도,1
4683035000,46830,46,도포면,영암군,전라남도,1
4683036000,46830,46,군서면,영암군,전라남도,1
4683037000,46830,46,서호면,영암군,전라남도,1
4683038000,46830,46,학산면,영암군,전라남도,1
4683039000,46830,46,미암면,영암군,전라남도,1
4684025000,46840,46,무안읍,무안군,전라남도,1
4684025300,46840,46,일로읍,무안군,전라남도,1
4684025600,46840,46,삼향읍,무안군,전라남도,1
4684032000,46840,46,몽탄면,무안군,전라남도,1
4684033000,46840,46,청계면,무안군,전라남도,1
4684034000,46840,46,현경면,무안군,전라남도,1
4684035000,46840,46,망운면,무안군,전라남도,1
4684036000,46840,46,해제면,무안군,전라남도,1
4684037000,46840,46,운남면,무안군,전라남도,1
4686025000,46860,46,함평읍,함평군,전라남도,1
4686031000,46860,46,손불면,함평군,전라남도,1
4686032000,46860,46,신광면,함평군,전라남도,1
4686033000,46860,46,학교면,함평군,전라남도,1
4686034000,46860,46,엄다면,함평군,전라남도,1
4686035000,46860,46,대동면,함평군,전라남도,1
4686036000,46860,46,나산면,함평군,전라남도,1
4686037000,46860,46,해보면,함평군,전라남도,1
4686038000,46860,46,월야면,함평군,전라남도,1
4687025000,46870,46,영광읍,영광군,전라남도,1
4687025300,46870,46,백수읍,영광군,전라남도,1
4687025600,46870,46,홍농읍,영광군,전라남도,1
4687031000,46870,46,대마면,영광군,전라남도,1
4687032000,46870,46,묘량면,영광군,전라남도,1
4687033000,46870,46,불갑면,영광군,전라남도,1
4687034000,46870,46,군서면,영광군,전라남도,1
4687035000,46870,46,군남면,영광군,전라남도,1
4687036000,46870,46,염산면,영광군,전라남도,1
4687037000,46870,46,법성면,영광군,전라남도,1
4687038000,46870,46,낙월면,영광군,전라남도,1
4688025000,46880,46,장성읍,장성군,전라남도,1
4688031000,46880,46,진원면,장성군,전라남도,1
4688032000,46880,46,남면,장성군,전라남도,1
4688033000,46880,46,동화면,장성군,전라남도,1
4688034000,46880,46,삼서면,장성군,전라남도,1
4688035000,46880,46,삼계면,장성군,전라남도,1
4688036000,46880,46,황룡면,장성군,전라남도,1
4688037000,46880,46,서삼면,장성군,전라남도,1
4688038000,46880,46,북일면,장성군,전라남도,1
4688039000,46880,46,북이면,장성군,전라남도,1
4688040000,46880,46,북하면,장성군,전라남도,1
4689025000,46890,46,완도읍,완도군,전라남도,1
4689025300,46890,46,금일읍,완도군,전라남도,1
4689025600,46890,46,노화읍,완도군,전라남도,1
4689031000,46890,46,군외면,완도군,전라남도,1
4689032000,46890,46,신지면,완도군,전라남도,1
4689033000,46890,46,고금면,완도군,전라남도,1
4689034000,46890,46,약산면,완도군,전라남도,1
4689035000,46890,46,청산면,완도군,전라남도,1
4689036000,46890,46,소안면,완도군,전라남도,1
4689037000,46890,46,금당면,완도군,전라남도,1
4689038000,46890,46,보길면,완도군,전라남도,1
4689039000,46890,46,생일면,완도군,전라남도,1
4690025000,46900,46,진도읍,진도군,전라남도,1
4690031000,46900,46,군내면,진도군,전라남도,1
4690032000,46900,46,고군면,진도군,전라남도,1
4690033000,46900,46,의신면,진도군,전라남도,1
4690034000,46900,46,임회면,진도군,전라남도,1
4690035000,46900,46,지산면,진도군,전라남도,1
4690036000,46900,46,조도면,진도군,전라남도,1
4691025000,46910,46,지도읍,신안군,전라남도,1
4691025300,46910,46,압해읍,신안군,전라남도,1
4691031000,46910,46,증도면,신안군,전라남도,1
4691032000,46910,46,임자면,신안군,전라남도,1
4691033000,46910,46,자은면,신안군,전라남도,1
4691034000,46910,46,비금면,신안군,전라남도,1
4691035000,46910,46,도초면,신안군,전라남도,1
4691036000,46910,46,흑산면,신안군,전라남도,1
4691037000,46910,46,하의면,신안군,전라남도,1
4691038000,46910,46,신의면,신안군,전라남도,1
4691039000,46910,46,장산면,신안군,전라남도,1
4691040000,46910,46,안좌면,신안군,전라남도,1
4691041000,46910,46,팔금면,신안군,전라남도,1
4691042000,46910,46,암태면,신안군,전라남도,1
4711110100,47111,47,상도동,포항시남구,경상북도,1
4711110200,47111,47,대도동,포항시남구,경상북도,1
4711110300,47111,47,해도동,포항시남구,경상북도,1
4711110400,47111,47,송도동,포항시남구,경상북도,1
4711110500,47111,47,청림동,포항시남구,경상북도,1
4711110600,47111,47,일월동,포항시남구,경상북도,1
4711110700,47111,47,송정동,포항시남구,경상북도,1
4711110800,47111,47,송내동,포항시남구,경상북도,1
4711110900,47111,47,괴동동,포항시남구,경상북도,1
4711111000,47111,47,동촌동,포항시남구,경상북도,1
4711111100,47111,47,장흥동,포항시남구,경상북도,1
4711111200,47111,47,인덕동,포항시남구,경상북도,1
4711111300,47111,47,호동,포항시남구,경상북도,1
4711111400,47111,47,효자동,포항시남구,경상북도,1
4711111500,47111,47,지곡동,포항시남구,경상북도,1
4711111600,47111,47,대잠동,포항시남구,경상북도,1
